Unnamed: 0,code,name,price,category,brand,cpu1,cpu2,cpu3,ram,oCung,cardManHinh1,cardManHinh2,manHinh1,manHinh2,congKetNoi1,congKetNoi2,thietKe,kichThuoc,thoiGianRaMat,rating,full_name,Unnamed: 0.1,DauVao,Phan Giai,LED,SanXuat,Trong luong,Thoi gian dung sac,pin,img
14,160010000000148204, chuột,250000, Chuột, logitech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.1,  chuột  logitech  nan nan nan nan nan nan nan nan nan nan nan nan,14.0,Đầu thu USB Receiver,1000 DPI,Không có,Trung Quốc,75.2 g,Dùng Không có - Sạc Không có,1 viên pin AA,https://cdn.tgdd.vn/comment/49405858/20211108_173419-20211113140544.jpg
15,160010000000545150, chuột,699000, Chuột, microsoft ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  microsoft  nan nan nan nan nan nan nan nan nan nan nan nan,15.0,Bluetooth,400 - 1800 DPI,Không có,Microsoft. Xem thông tin hãng,Mỹ,84 g,1 viên pin AA,//cdn.tgdd.vn/Products/Images/86/268634/chuot-bluetooth-microsoft-ocean-plastic-xam-trang-4-1.jpg
16,160010000000538014, chuột,300000, Chuột, a4tech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  a4tech  nan nan nan nan nan nan nan nan nan nan nan nan,16.0,Đầu thu USB Receiver,600/1000/1600 DPI,Không có,,Trung Quốc,Trung Quốc,62 g,//cdn.tgdd.vn/Products/Images/86/271834/chuot-khong-day-a4tech-fg20-xam-3-5.jpg
17,160010000000284335, chuột,200000, Chuột, a4tech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  a4tech  nan nan nan nan nan nan nan nan nan nan nan nan,17.0,Đầu thu USB Receiver,1000 DPI,Không có,,Trung Quốc,Trung Quốc,85 g,//cdn.tgdd.vn/Products/Images/86/271832/chuot-khong-day-a4tech-g3-280n-den-do-4-1.jpg
18,16001000000048317, chuột,399000, Chuột, dareu ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  dareu  nan nan nan nan nan nan nan nan nan nan nan nan,18.0,Dây cắm USB,6400 DPI,RGB,,DareU. Xem thông tin hãng,Trung Quốc,Trung Quốc,//cdn.tgdd.vn/Products/Images/86/272898/chuot-co-day-dareu-em908-4.jpg
19,160010000000698546, chuột,799000, Chuột, dareu ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  dareu  nan nan nan nan nan nan nan nan nan nan nan nan,19.0,Dây cắm USB,800 - 18000 DPI,RGB,,DareU. Xem thông tin hãng,Trung Quốc,Trung Quốc,//cdn.tgdd.vn/Products/Images/86/272997/chuot-co-day-dareu-a960-4.jpg
20,160010000000542470, chuột,419000, Chuột, dareu ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  dareu  nan nan nan nan nan nan nan nan nan nan nan nan,0.0,Dây cắm USB,6400 DPI,RGB,,DareU. Xem thông tin hãng,Trung Quốc,Trung Quốc,//cdn.tgdd.vn/Products/Images/86/275534/chuot-co-day-dareu-em908-hong-3.jpeg
21,160010000000863114, chuột,599000, Chuột, dareu ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.0,  chuột  dareu  nan nan nan nan nan nan nan nan nan nan nan nan,1.0,Đầu thu USB Receiver,800/1200/2400/16000 DPI,1 viên pin AA,,DareU. Xem thông tin hãng,Trung Quốc,Trung Quốc,//cdn.tgdd.vn/Products/Images/86/272999/chuot-khong-day-dareu-a918-4.jpg
22,160010000000401491, chuột,390000, Chuột, a4tech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  a4tech  nan nan nan nan nan nan nan nan nan nan nan nan,2.0,Đầu thu USB Receiver,600/1000/1600 DPI,Không có,,Trung Quốc,Trung Quốc,74 g,//cdn.tgdd.vn/Products/Images/86/271840/chuot-bluetooth-a4tech-fb35-xanh-den-4-2.jpg
23,160010000000864501, chuột,250000, Chuột, a4tech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  a4tech  nan nan nan nan nan nan nan nan nan nan nan nan,3.0,Đầu thu USB Receiver,600/1000/1600 DPI,Không có,,Trung Quốc,Trung Quốc,76 g,//cdn.tgdd.vn/Products/Images/86/271838/chuot-khong-day-a4tech-fg35-xam-4-2.jpg
24,16001000000055981, chuột,250000, Chuột, a4tech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  a4tech  nan nan nan nan nan nan nan nan nan nan nan nan,4.0,Đầu thu USB Receiver,600/1000/1600 DPI,Không có,,Trung Quốc,Trung Quốc,76 g,//cdn.tgdd.vn/Products/Images/86/271835/chuot-khong-day-a4tech-fg30-4-1.jpg
25,160010000000655786, chuột,699000, Chuột, microsoft ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  microsoft  nan nan nan nan nan nan nan nan nan nan nan nan,5.0,Bluetooth,400 - 1800 DPI,Không có,,Trung Quốc,Mỹ,78 g,//cdn.tgdd.vn/Products/Images/86/268632/chuot-bluetooth-microsoft-camo-4.jpg
26,160010000000275835, chuột,690000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,6.0,Dây cắm USB,6200 DPI,Có,,Rapoo. Xem thông tin hãng,Trung Quốc,Trung Quốc,//cdn.tgdd.vn/Products/Images/86/246193/chuot-co-day-gaming-rapoo-vt30-den-3-1-org.jpg
27,160010000000821583, chuột,1090000, Chuột, razer ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  razer  nan nan nan nan nan nan nan nan nan nan nan nan,7.0,Dây cắm USB,8500 DPI,RGB,,,Hồng Kông,Mỹ,//cdn.tgdd.vn/Products/Images/86/243426/chuot-co-day-gaming-razer-viper-mini-4-org.jpg
28,160010000000438120, chuột,749000, Chuột, razer ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,5.0,  chuột  razer  nan nan nan nan nan nan nan nan nan nan nan nan,8.0,Dây cắm USB,6400 DPI,Có,,,Hồng Kông,Mỹ,//cdn.tgdd.vn/Products/Images/86/243418/chuot-co-day-gaming-razer-deathadder-essential-4-org.jpg
29,160010000000191573, chuột,1990000, Chuột, razer ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  razer  nan nan nan nan nan nan nan nan nan nan nan nan,9.0,Dây cắm USB, 20000 DPI,RGB,,,Hồng Kông,Mỹ,//cdn.tgdd.vn/Products/Images/86/243403/chuot-co-day-gaming-razer-deathadder-v2-den-4-org.jpg
30,160010000000466441, chuột,1330000, Chuột, razer ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  razer  nan nan nan nan nan nan nan nan nan nan nan nan,10.0,Wireless Bluetooth,16000 DPI,Đang cập nhật,,Mỹ,83 g,Đang cập nhật,//cdn.tgdd.vn/Products/Images/86/243279/chuot-khong-day-gaming-razer-basilisk-x-hyperspeed-4-2-org.jpg
31,160010000000755314, chuột,2490000, Chuột, logitech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,5.0,  chuột  logitech  nan nan nan nan nan nan nan nan nan nan nan nan,11.0,Bluetooth,4000 DPI,Không có,Thụy Sĩ,USB Type-C,Dùng 70 ngày/ 1 lần sạc - Sạc 3 giờ,Pin sạc,//cdn.tgdd.vn/Products/Images/86/236387/chuot-khong-day-logitech-mx-master-3-den-4-1.jpg
32,160010000000540958, chuột,690000, Chuột, hyperx ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  hyperx  nan nan nan nan nan nan nan nan nan nan nan nan,12.0,Dây cắm USB,6200 DPI,RGB,HyperX. Xem thông tin hãng,Mỹ,87 g,Dùng Không có - Sạc Không có,//cdn.tgdd.vn/Products/Images/86/235681/chuot-gaming-hyperx-pulsefire-core-rgb-den-4-org.jpg
33,160010000000770746, chuột,990000, Chuột, hyperx ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  hyperx  nan nan nan nan nan nan nan nan nan nan nan nan,13.0,Dây cắm USB,16000 DPI,RGB 16.8 triệu màu,,Trung Quốc,Mỹ,130 g,//cdn.tgdd.vn/Products/Images/86/235680/chuot-gaming-hyperx-pulsefire-fps-pro-rgb-den-4-org.jpg
34,160010000000932916, chuột,1140000, Chuột, hyperx ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  hyperx  nan nan nan nan nan nan nan nan nan nan nan nan,14.0,Dây cắm USB,16000 DPI,RGB 16.8 triệu màu,,Trung Quốc,Mỹ,130 g,//cdn.tgdd.vn/Products/Images/86/235591/chuot-gaming-hyperx-pulsefire-surge-rgb-den-3-org.jpg
35,160010000000703417, chuột,699000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,15.0,Bluetooth,1600 DPI,Không có,Trung Quốc,150 g,Dùng Không có - Sạc Không có,2 viên pin AA,//cdn.tgdd.vn/Products/Images/86/233778/chuot-khong-day-bluetooth-rapoo-mt550-den-4-org.jpg
36,160010000000867524, chuột,200000, Chuột, rapoo ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  rapoo  nan nan nan nan nan nan nan nan nan nan nan nan,16.0,Đầu thu USB Receiver,1000 DPI,Không có,Trung Quốc,100 g,Dùng Không có - Sạc Không có,1 viên pin AA,//cdn.tgdd.vn/Products/Images/86/233777/chuot-khong-day-rapoo-m10-plus-trang-3-org.jpg
37,160010000000838228, chuột,2090000, Chuột, corsair ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0.0,  chuột  corsair  nan nan nan nan nan nan nan nan nan nan nan nan,17.0,Dây cắm USB,18000 DPI,RGB 16.8 triệu màu,,Trung Quốc,Mỹ,105 g,//cdn.tgdd.vn/Products/Images/86/233298/chuot-khong-day-gaming-corsair-nightsword-rgb-den-4-org.jpg
38,160010000000332718, chuột,2090000, Chuột, corsair ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,5.0,  chuột  corsair  nan nan nan nan nan nan nan nan nan nan nan nan,18.0,,18000 DPI,RGB 16.8 triệu màu,Corsair. Xem thông tin hãng,Mỹ,105 g,Pin sạc,//cdn.tgdd.vn/mwgcart/mwgcore/ContentMwg/images/bg_csmh_tgdd-min.png?v=11
39,160010000000655900, chuột,370000, Chuột, logitech ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,4.6,  chuột  logitech  nan nan nan nan nan nan nan nan nan nan nan nan,19.0,Đầu thu USB Receiver,1000 DPI,1 viên pin AA,,Logitech. Xem thông tin hãng,Trung Quốc,Thụy Sĩ,//cdn.tgdd.vn/Products/Images/86/233296/chuot-khong-day-silent-logitech-m331-xanh-3-org.jpg
